Country and Regions,Country and Regions Name,Country and Regions - RegionId,Indicators,Indicators Name,Scale,Units,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
AGO,Angola,AO,NE.GDI.PUB.CD,"Gross capital formation, Public sector  (current US$)",millions,U.S. dollars,-435.183715205632,-470.506624903437,-470.506624903439,-434.999494093868,-371.28622876879,333.919402151258,353.169907911186,405.909261347816,554.525939859102,892.673931592175,1031.74127543819,324.438322053493,367.882840062526,676.648484871267,367.974460220112,346.00742483356,847.436261376279,358.234279455583,380.679553643013,1028.99174108261,560.903130148047,567.563904982793,769.578262437527,999.338878112332,972.455398644518,1551.25799141132,10313.7216137177,14248.4170730863,11896.0428986998,24535.8286298271,18745.508542248,23238.5784765043,28153.9641810349,29174.5816447596,32710.3817958743,32440.6769738577,21361.1154809592,27623.9203096394,27656.5868500045,27015.2166700776,28142.86582159
AGO,Angola,AO,NE.EXPO.GNFS.CD,Exports of goods and services (current US$),millions,U.S. dollars,2774.24961561602,2607.12614479578,2239.45450899124,2239.45450899124,2239.45450899124,2272.87920315529,1470.68654321813,2440.00267397553,2640.55083895982,3141.92125142055,4010.96329968581,4439.76220984435,7261.6758175164,5493.65533331464,8159.87520556994,3803.82060597517,5398.39940396003,5238.62239581981,3655.89429102323,6976.44588701498,6692.17305262,6736.737759408,8534.594590102,9709.55523525,13797.6319567459,24285.736990158,33245.1059562189,44319.6708649517,64243.39161174,41310.6105649737,51572.8072468108,67822.7812391048,71632.9680448297,69376.2842118092,65126.1022979283,34572.954453918,28440.5559581459,35598.9040826674,38964.3921612053,38272.7863371103,37735.1665194134
AGO,Angola,AO,NE.IMP.GNFS.CD,Imports of goods and services (current US$),millions,U.S. dollars,1604.38531987432,1637.81001403837,1504.11123738218,1704.65940236647,1905.20756735076,1972.05695567886,1671.23470820242,1938.63226151481,2072.331038171,2139.1804264991,2440.00267397553,3952.33982945027,7436.84396838718,5585.3246691001,7910.76896932375,3907.17267056508,4528.12201238782,5291.29348076026,4714.18421568764,7493.77132974233,5241.11687080667,6697.28199999999,7082.11636173999,3332.40076564095,10634.5006569054,-15144.2208337578,16320.5052751029,26207.2622599707,43121.5307923511,44777.8353239736,35682.2512010148,43947.4103034287,45919.7327590552,49304.2125163043,50471.6321264102,38499.5117131685,25529.3891416906,28257.2268786852,26806.3926934517,25969.5682063999,26668.2433696696
AGO,Angola,AO,NE.CON.TETC.ZS,Final consumption expenditure  (% of GDP),units,Percentage of GDP,74.825675648,77.8072206126,82.8040145969,86.9909296696,91.1125769146,83.3951063701,91.8740493441,81.3549179491,84.9357493891,83.5000332081,79.3863228967,107.2992703767,148.9798476166,146.7423756261,200.2707229016,79.3017770274,56.2992453946,81.3372009145,87.9610731864,112.5637420953,73.6608203356,86.1559734167,74.6742256093,80.8280165267,72.3136480928,58.8313190026,44.3886614018,46.5179217931,58.6892239767,62.1526844103,52.8400952361,52.218257286,53.25225694,59.1747926561,62.4424031365,69.1768312379,69.9067351576,66.9830612411,60.14489523,60.5941403519,62.4888761044
AGO,Angola,AO,NE.CON.GOVT.ZS,General government final consumption expenditure (% of GDP),units,Percentage of GDP,52.1107383977,53.7577160596,57.1062169634,60.0651657242,62.6802834093,50.3517623367,52.6595160875,45.5783576462,49.2446632096,52.0418811622,31.0488729552,35.3459818579,37.9160728551,70.467659598,67.3781049484,23.3880487293,35.8512653665,23.1735565478,57.2955178813,27.1854552219,34.1301607426,34.5666394314,35.0339062316,33.6585901574,23.9459537085,19.9844196688,15.3417224062,15.5369347037,17.1322334758,19.8765292845,17.0423437418,18.23586053,17.8426343702,21.6219487358,17.9756599895,16.4328319082,13.8807331897,10.5999997733,8.8689399617,7.9199591701,7.5603866654
AGO,Angola,AO,NE.CON.PETC.ZS,Household final consumption expenditure  (% of GDP),units,Percentage of GDP,22.7149372503,24.049504553,25.6977976335,26.9257639453,28.4322935053,33.0433440334,39.2145332566,35.7765603029,35.6910861794,31.4581520458,48.3374499416,71.9532885188,111.0637747614,76.2747160281,132.8926179532,55.9137282981,20.4479800281,58.1636443667,30.6655553052,85.3782868734,39.5306595929,51.5893339853,39.6403193776,47.1694263692,48.3676943843,38.8468993338,29.0469389956,30.9809870894,41.5569905009,42.2761551258,35.7977514944,33.982396756,35.4096225698,37.5528439203,44.4667431469,52.7439993297,56.0260019679,56.3830614678,51.2759552683,52.6741811818,54.928489439
AGO,Angola,AO,NE.GDI.TOTL.ZS,Gross capital formation (% of GDP),units,Percentage of GDP,9.353209456,9.2797602565,9.2797602565,9.5895513022,10.3390158201,19.4064084006,19.6072666283,20.0936845537,15.8125065352,13.2046564143,12.7018116635,19.898672669,50.8684003687,52.1094703803,71.5941817581,29.8577599217,37.5889539895,27.5341859069,38.1877305262,39.3480221315,11.7071375143,13.4024940561,12.5693546811,12.6637956346,10.0794764001,8.7903879054,23.3007709224,25.730579356,16.218900486,42.7733844274,28.1973094724,26.4243536898,26.6675788564,26.1429693457,27.5004618722,34.2024904909,27.2144403983,27.2144419546,29.3932066568,28.7900581175,28.4016503328
AGO,Angola,AO,NE.GDI.PVTE.ZS,"Gross capital formation, Private sector (% GDP)",units,Percentage of GDP,18.0515782646,19.3280397085,19.3280397085,18.5039398774,17.5169689193,14.1665728796,13.6880360178,14.1420364998,8.3172397082,2.832391544,1.8108424317,16.3655054846,45.6724184198,38.9412762648,61.759816132,22.4482141173,23.5205413025,22.4703695547,31.8397941018,21.2036099089,6.0511482113,7.0511291585,5.8105178705,5.50329318,4.6665170516,3.2959945195,3.6109592413,3.8994171591,2.0869056607,7.9140403635,5.8278284427,5.636598717,4.6813831306,4.8024641051,5.0518355153,6.2829983356,6.0906418399,5.3818681619,5.5948511336,5.4800448,5.2365222558
AGO,Angola,AO,NE.GDI.PUB.ZS,"Gross capital formation, Public sector (% GDP)",units,Percentage of GDP,-8.6983688086,-10.0482794519,-10.0482794519,-8.9143885753,-7.1779530992,5.2398355209,5.9192306105,5.9516480539,7.495266827,10.3722648703,10.8909692318,3.5331671845,5.1959819489,13.1681941155,9.8343656261,7.4095458044,14.068412687,5.0638163522,6.3479364244,18.1444122226,5.655989303,6.3513648976,6.7588368106,7.1605024547,5.4129593485,5.4943933859,19.6898116811,21.8311621969,14.1319948253,34.8593440638,22.3694810298,20.7877549727,21.9861957258,21.3405052406,22.4486263569,27.9194921553,21.1237985584,21.8325737927,23.7983555232,23.3100133175,23.165128077
AGO,Angola,AO,NE.EXPO.GNFS.ZS,Exports of goods and services (% of GDP),units,Percentage of GDP,55.4511703463,55.6785615393,47.8264567068,45.8928526603,43.2946287467,35.6658316551,24.6491351899,35.7765603029,35.6910861794,36.5069912631,42.3393722116,48.3494737842,102.5640023341,106.9115226739,218.0781682159,81.456584422,89.6196140355,74.0504839215,60.9630444076,123.0170320798,67.481989608,75.3879507728,74.9552513298,69.571289198,76.8014872373,86.0175376567,63.4678635039,67.9057833725,76.318426686,58.6921603056,61.5431120878,60.6699484391,55.9401314049,50.7470843909,44.6950312501,29.7545988772,28.1245881323,28.1356046359,33.5286657904,33.0235796408,31.0608013758
AGO,Angola,AO,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),units,Percentage of GDP,32.0681467063,34.9775578901,32.1222470419,34.9333654579,36.8327438591,30.9453539361,28.0103808976,28.4252122955,28.0107258623,24.8558238387,25.7564514287,43.0413931959,105.0380795425,108.6954912115,211.420636045,83.66980819,75.1720124224,74.7950154097,78.610320433,132.1391325897,52.8499474579,74.9464182456,62.1988316184,23.877449767,59.1946117302,-53.6392445647,31.1572958281,40.1542845215,51.2265511487,63.6182291433,42.5805167964,39.3125594148,35.8599672013,36.0648463926,34.6378962588,33.1339206061,25.2457636882,22.3331078316,23.0667676772,22.4077781102,21.951327813
AGO,Angola,AO,GC.BAL.CASH.GD.CD,"Central government, Fiscal Balance (Current US $)",millions,U.S. dollars,-493.214954143957,-585.692722159833,-647.344605782275,-369.911301734641,-215.781535260759,-369.017280233687,-366.582218759001,-552.398102829857,-736.097337800781,-877.575645661984,-2247.08411801918,-2386.12279076709,-2264.6080721278,-707.161468627162,-748.014289006424,-1739.65059463077,290.852007247206,-1616.07682549319,-527.778647132384,-1770.02106253484,-698.69260375489,-549.188288497715,-804.501310494615,-971.995608069424,193.349758050543,2594.85374310306,4935.75722463789,2814.82196771787,-4739.52646559933,-5553.50575081231,2839.57333816748,9026.72751597083,5307.12109381678,307.713732158026,-8334.48480929235,-3390.78478098394,-3873.96929074219,-6077.77610167817,-3239.83797182278,-2534.53716097031,-2408.3828428422
AGO,Angola,AO,GC.REV.TOTL.GD.CD,"Central government, total revenue and grants  (Current US $)",millions,U.S. dollars,1325.51532562911,1417.99309364499,1572.12274528331,1726.25251175719,2311.94534875259,2420.72999640651,2194.96075287658,1916.79020451354,2259.07390712395,2285.16546575552,2424.30892097222,2016.20180321907,1896.37017415701,2002.92214664755,1575.14394353944,1400.07567324058,2881.02807208513,3018.22851251176,2026.56931540175,2852.78796613466,4681.96793852639,3980.67778257792,4365.03740054203,5294.01642831827,6629.89578125282,12458.0751894759,20966.4101516629,26124.0194114969,35725.5743840379,26090.7696693826,35857.2849089802,50839.0675924738,52951.3801535919,50208.105927196,44780.1808012997,28041.648543696,17720.048806234,19368.2402843542,19380.5252623851,18954.5989968153,19079.3840473332
AGO,Angola,AO,GC.XPN.TOTL.GD.CD,"Central government, total expenditure and net lending  (Current US $)",millions,U.S. dollars,1818.73027977307,2003.68581580483,2219.46735106559,2096.16381349183,2527.72688401335,2789.7472766402,2561.54297163558,2469.1883073434,2995.17124492473,3162.7411114175,4671.3930389914,4402.32459398616,4160.97824628482,2710.08361527471,2323.15823254587,3139.72626787135,2590.17606483793,4634.30533800495,2554.34796253413,4622.80902866951,5380.66054228128,4529.86607107563,5169.53871103665,6266.01203638769,6436.54602320228,9863.2214463728,16030.652927025,24884.5505442265,47619.5625095444,31644.2754201949,33017.7115708127,41812.340076503,47644.2590597751,49900.392195038,53114.6656105921,31432.4333246799,21594.0180969762,25446.0163860324,22620.3632342079,21489.1361577856,21487.7668901754
AGO,Angola,AO,GC.BAL.CASH.GD.ZS,"Central government, Fiscal Balance (% of GDP)",units,Percentage of GDP,-9.8582861058,-12.5082280115,-13.8248839789,-7.580544637,-4.1716326105,-5.7905885083,-6.1440248502,-8.0995419587,-9.9494821809,-10.196833041,-23.7200202931,-25.9851261994,-31.9853534408,-13.7620044943,-19.9911863645,-37.2535958462,4.8284764947,-22.8440345457,-8.8008543304,-31.2111268916,-7.0454195752,-6.1457312333,-7.0655491935,-6.9645813747,1.0762389533,9.190700272,9.422799441,4.3128183726,-5.6303565864,-7.8901581295,3.3885334067,8.074736585,4.1444750856,0.2250851989,-5.7198273175,-2.9182186663,-3.8309304115,-4.8035721848,-2.7878644718,-2.1869191611,-1.9824028358
AGO,Angola,AO,GC.REV.TOTL.GD.ZS,"Central government, total revenue and grants  (% of GDP)",units,Percentage of GDP,26.4941466349,30.2830823451,33.5747210373,35.375870266,44.6960700273,37.9858940214,36.7881820797,28.1049529458,30.5348415623,26.5520708564,25.5907895664,21.9566480413,26.7843566494,38.9786842281,42.0967842313,29.9817983254,47.828366248,42.6641328673,33.793601602,50.3037670513,47.2116469925,44.5460624167,38.336030138,37.9328958979,36.9038584175,44.1251979371,40.0267413623,40.0267413623,42.4404683663,37.0685306992,42.7893888684,45.4773979064,41.3511717399,36.726022697,30.7319417205,24.1335465092,17.5231832702,15.3076945815,16.6768456615,16.354929166,15.7047394494
AGO,Angola,AO,GC.XPN.TOTL.GD.ZS,"Central government, total expenditure and net lending  (% of GDP)",units,Percentage of GDP,36.3524327407,42.7913103566,47.3996050162,42.9564149029,48.8677026378,43.7764825297,42.9322069299,36.2044949045,40.4843237432,36.7489038975,49.3108098595,47.9417742406,58.7697100901,52.7406887224,62.0879705959,67.2353941716,42.9998897533,65.5081674131,42.5944559324,81.5148939429,54.2570665677,50.6917936499,45.4015793315,44.8974772726,35.8276194642,34.9344976652,30.6039419213,38.1276499938,56.5700222082,44.9586888287,39.4008554617,37.4026613214,37.2066966543,36.500937498,36.4517690379,27.0517651755,21.3541136817,20.1112667663,19.4647101333,18.5418483271,17.6871422852
AGO,Angola,AO,BG.CAB.CD,"Current account balance (Net, BoP, cur. US$)",millions,U.S. dollars,69.8451440455761,-183.055463330368,-494.460861447014,-359.256355047246,-170.751125535753,-101.305135485153,-601.200456943112,77.2114081376922,-681.141599885733,-142.016137563525,1.35386739755392,-109.998439549529,-580.929065394374,-489.554450816766,-242.344430038434,-563.071745955342,-290.643805624884,-883.161834284351,-1875.43193168513,-1692.24318782013,794.520642302135,-1426.95196280113,-149.980005517577,-719.054915302335,686.177662029991,5137.30904330374,10689.824083248,10581.2550636627,7194.23844548315,-7571.59276834415,7505.95612172747,13084.658423885,13841.1879081098,8145.07011169022,-3747.51759621103,-10272.8418961134,-3085.19546321078,-150.695324041568,-134.698037815584,877.188419353912,1508.75808215357
AGO,Angola,AO,BG.WEO.ADB.CAB.GDP.ZS,Current account balance (As % of GDP),units,Percentage of GDP,1.3960513713,-3.9093869318,-10.5598532537,-7.3621941876,-3.3010746851,-1.5896717709,-10.0762949166,1.1321129394,-9.2066712684,-1.6501310753,0.014291304,-1.1978944858,-8.2050495666,-9.5271742752,-6.4768183396,-12.0578507667,-4.8250201093,-12.4839234952,-31.2733440941,-29.839654445,8.011722546,-15.9684090681,-1.3172024622,-5.1522007187,3.8194572169,18.1958107454,20.4078247394,16.2124041117,8.5464503911,-10.7573606502,8.9570439072,11.7047036028,10.8089597781,5.9579230139,-2.5718630497,-8.8411388259,-3.0509196739,-0.119102095,-0.1159069921,0.7568798721,1.241898193
AGO,Angola,AO,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",units,percentage,,,,,,,,,,,,,,,,,,,,,268.3500990136,116.067911717,108.8926178901,98.3420452361,67.8221884451,22.9609594083,13.304699214,12.2492841837,12.4645338089,13.7205158285,14.5,13.4670153504,10.2934943262,8.7804409198,7.2796549383,10.3,32.3777340696,31.6916861406,21.1428623553,16.7712811971,12.611059405
BEN,Benin,BJ,NY.GDP.MKTP.KD.ZG,Real GDP growth (annual %),units,percentage,,1.9288301654,1.682071402,-1.9999896916,0.3999969253,4.3272391584,2.7476595328,-2.074413195,3.4275704345,-2.8490356006,8.9761369104,4.2257994236,2.9577108135,5.8361721015,2.0204004447,6.0451986438,4.3242840342,5.7346883653,3.9610121462,5.3414493714,4.8616675599,6.1961200516,4.4418468732,3.9507554561,3.0824311907,2.865236818,3.7521544747,4.6263964705,5.018430261,2.3293012096,2.1101992966,2.9627503508,4.8164782407,7.1897163121,6.3518319411,2.0958083832,3.9648599104,5.4,5.9578967491,6.2571181844,6.8342025612
BEN,Benin,BJ,NY.GDP.PCAP.KD.ZG,Real per Capita GDP Growth Rate (annual %),units,percentage,,-0.8184333138,-1.1031536255,-4.7225565252,-2.4227739581,1.3601375695,-0.1917663278,-4.8977237624,0.3822148383,-5.8152341619,5.5071096826,0.7647007072,-0.5625997666,2.195190181,-1.4156836067,2.6093715436,1.0940149036,2.5806443481,0.9302630382,2.2774714473,1.7788255498,3.0330459923,1.3114664333,0.8385308863,0.0305410556,-0.1273458465,0.7890377646,1.6824920513,2.0946826443,-0.5054680435,-0.7152954048,0.1163545997,1.9253406227,4.2401927257,3.4336036058,-0.6963933606,1.1310918905,2.5386355673,3.0982438676,3.4126844418,4.0019426548
BEN,Benin,BJ,NY.GDP.MKTP.KD,"Gross domestic product, (constant prices US$)",millions,U.S. dollars,1293.46525362389,1318.41400161476,1340.59066649588,1313.77899135941,1319.03406693009,1376.11182558692,1413.92269334465,1384.59209442681,1432.04996369381,1391.25035040979,1516.13088662899,1580.19953689718,1626.93726947487,1721.88812850487,1756.67716391042,1862.87178799907,1943.42765530513,2054.87717494194,2136.27110943088,2250.37894917697,2359.78489252393,2505.99999742423,2617.31267995221,2720.71630345862,2804.58051140689,2884.93838481017,2993.18572950817,3131.66236845231,3288.82266042159,3365.42924643361,3436.44651071943,3538.25984177117,3708.67935714841,3975.32288185119,4227.82871042299,4316.43589896479,4487.5765354798,4729.90566839571,5011.70856445082,5325.29709238495,5689.23868266487
BEN,Benin,BJ,NY.GDP.MKTP.CD,"Gross domestic product, current prices (current US$)",millions,U.S. dollars,1684.66444107831,1139.55107519833,1128.17011581859,998.714957470576,1065.31424238152,1110.80705633518,1418.88879642997,1659.72060931584,1727.7173826459,1595.89118966121,1959.96533051096,1986.43779772499,2245.69241373234,2274.55807883804,1598.07594482911,2169.62713829988,2361.11644813852,2268.30164502353,2455.09268811402,2488.89242947577,2359.78489252393,2501.23659143276,2811.59074764775,3560.7298123602,4053.40109181049,4354.70408733528,4704.972841509,5969.68975098468,7132.8015031894,7097.47628344348,6970.3294310725,7814.46238642899,8152.64989322567,9156.95016010805,9707.23068181777,8299.44050632079,8573.16036633521,9228.44922464751,11412.8754034545,12749.1570981826,14503.1455045562
BEN,Benin,BJ,NE.CON.TETC.CD,Final consumption expenditure  (current US$),millions,U.S. dollars,1494.46850253692,1450.59685268151,1200.72483837788,1100.73652299602,1036.12549372135,1088.12688913176,1369.17192337413,1605.47213256271,1663.12094587843,1415.07713050526,1828.59173639479,1884.36805569406,2170.26562889027,2147.06355732283,1437.37605640803,1901.51682380542,2029.82991515816,1946.53304757967,2142.1311168761,2183.44119223418,2020.83944250156,2222.8027978954,2538.51207002169,3196.79663964658,3563.99624974157,3867.59457205504,4173.70895847176,5285.99120999477,6449.00872452595,6391.54515726212,6293.24572762234,6929.71989797204,7168.47302060497,7814.3464241281,8134.86723387737,7097.47822385426,7657.05322001791,8224.60886941694,10275.9399817596,10992.0929169968,11986.4347048211
BEN,Benin,BJ,NE.CON.GOVT.CD,General government final consumption expenditure (current US$),millions,U.S. dollars,121.450209466111,118.241941096158,132.986003663962,157.977887127164,143.263551736212,160.707710539261,203.866038289836,242.898550048746,213.713030109318,276.577368441015,344.355315593264,321.437610552025,353.757952639294,346.975416985976,249.826460496573,313.460336413248,319.036578881521,299.710280998306,321.997891353873,324.410141968722,296.554398198211,306.286192086202,346.357169128065,449.527388904117,490.071776433533,522.542815879332,569.708663292244,851.71769634478,1097.7986387953,1197.19697726981,1174.69612895206,1280.65987777746,1358.59575568806,1512.02320334241,1486.60552384383,1410.77131592358,1338.60525403448,1207.19219896382,1462.87764252977,1535.00344971572,1616.15468155564
